,EquipNr,Maschinenstandort,EquipTyp_Gruppiert,NC_Mittel,Strahl_Mittel,Strahl/NC,type,top_NC_Mittel,top_Strahl_Mittel,top_Strahl/NC
1154,A0221L0104,US,TruLaser 3030 fiber (L49),2627.351111111111,1217.7211111111108,46.347863670041974,fiber,16.527672479150866,21.329289866060137,24.488248673237294
1155,A0221L0105,US,TruLaser 3030 fiber (L49),1941.0902777777774,733.9541666666664,37.811439018020366,fiber,4.119282284559006,7.910032853171586,9.603234773818542
1156,A0221L0106,US,TruLaser 3030 fiber (L49),2233.8,1303.05,58.33333333333333,fiber,8.668182966894108,23.35102350265352,24.134445286833454
1157,A0221L0107,US,TruLaser 3030 fiber (L49),2542.1033333333326,1335.1699999999998,52.522255192878355,fiber,14.885013899418752,24.33661865049281,26.257265605256507
1158,A0221L0108,MX,TruLaser 3030 fiber (L49),2417.415277777778,599.0055555555555,24.778761061946895,fiber,12.30730351276219,4.776345716451857,13.646702047005306
1159,A0221L0110,US,TruLaser 3030 fiber (L49),4769.898214285717,1653.8410714285715,34.672460441092056,fiber,56.886530199646195,33.99039676522618,60.37402072276978
1160,A0221L0112,US,TruLaser 3030 fiber (L49),2297.9216216216228,537.339189189189,23.383703958100778,fiber,10.159211523881723,3.133687136719729,11.271165024008084
1161,A0221L0113,US,TruLaser 3030 fiber (L49),5753.258823529411,4420.47205882353,76.83422898940142,fiber,75.10740459944402,92.87338893100834,93.68208238564569
1162,A0221L0114,US,TruLaser 3030 fiber (L49),4966.801162790697,3096.7279069767433,62.34853793174165,fiber,60.34874905231236,73.591104371999,77.15440990649482
1163,A0221L0115,US,TruLaser 3030 fiber (L49),5096.025714285716,1748.662857142857,34.31424712479023,fiber,62.774829416224414,36.846095526914326,65.83270154157191
1164,A0221L0116,CA,TruLaser 3030 fiber (L49),4368.248780487806,2043.3768292682919,46.777940816825605,fiber,49.17867071013394,46.14607025524388,57.46777862016679
1165,A0221L0117,US,TruLaser 3030 fiber (L49),6853.559375000003,2668.9484375,38.9425157274573,fiber,89.68915845337376,63.83623957543594,92.16578215820066
1166,A0221L0118,US,TruLaser 3030 fiber (L49),3029.3893939393956,478.03939393939424,15.780057687392752,fiber,24.159716957290883,1.9964619661359677,24.46297700277988
1167,A0221L0119,US,TruLaser 3030 fiber (L49),4404.001515151519,1358.4636363636364,30.846121003591403,fiber,49.70937578973971,24.968410411928232,52.23654283548142
1168,A0221L0120,US,TruLaser 3030 fiber (L49),3997.3941176470594,1491.991176470588,37.32409496186485,fiber,42.734394743492544,29.28986606014658,46.85367702805156
1169,A0221L0121,US,TruLaser 3030 fiber (L49),3151.940909090909,1380.197727272728,43.78881987577642,fiber,26.585797321202932,25.650745514278498,32.752084912812734
1170,A0221L0122,MX,TruLaser 3030 fiber (L49),2805.9114285714286,1993.6300000000008,71.05106667657775,fiber,20.065706343189277,44.579226686884,44.78140005054334
1171,A0221L0125,US,TruLaser 3030 fiber (L49),4350.921666666667,2249.1299999999987,51.69318531360977,fiber,48.87541066464494,52.03436947182209,60.02021733636593
1172,A0221L0126,US,TruLaser 3030 fiber (L49),3884.2723684210523,1938.246052631579,49.8998491555182,fiber,40.38412939095274,42.63330806166288,50.24008086934547
1173,A0221L0127,US,TruLaser 3030 fiber (L49),7072.787500000003,1741.2781249999996,24.61940394787768,fiber,92.01415213545616,36.542835481425314,92.59540055597675
1174,A0221L0128,US,TruLaser 3030 fiber (L49),6796.071875000001,2655.375,39.07220301433318,fiber,89.0068233510235,63.48243618903209,91.55926206722265
1175,A0221L0129,US,TruLaser 3030 fiber (L49),2555.130357142857,1168.9124999999997,45.74766593541145,fiber,15.28936062673742,19.989891331817034,23.275208491281276
1176,A0221L0130,US,TruLaser 3030 fiber (L49),7244.559459459463,4266.849999999999,58.89730112475826,fiber,93.42936568107152,91.3570887035633,97.24538792014152
1177,A0221L0131,CA,TruLaser 3030 fiber (L49),3579.5550000000003,1992.9,55.6745182012848,fiber,34.24311346980036,44.478140005054335,47.96563052817792
1178,A0221L0132,US,TruLaser 3030 fiber (L49),5092.413636363638,2060.369696969698,40.459590365109364,fiber,62.74955774576699,46.626231993934795,67.62699014404852
1179,A0221L0133,CA,TruLaser 3030 fiber (L49),3054.814516129032,1997.7274193548399,65.39603006359611,fiber,24.61460702552438,44.680313368713676,45.31210513014911
1180,A0221L0134,US,TruLaser 3030 fiber (L49),4008.7596774193566,1751.8822580645162,43.70135401063234,fiber,42.9618397776093,36.99772554965883,49.58301743745261
1181,A0221L0135,US,TruLaser 3030 fiber (L49),3990.545000000002,1328.5999999999997,33.29369797859689,fiber,42.582764720748045,23.95754359363154,45.51427849380843
1182,A0221L0136,US,TruLaser 3030 fiber (L49),5767.0,3480.275,60.348101265822784,fiber,75.33484963356078,80.86934546373516,86.93454637351529
1183,A0221L0137,US,TruLaser 3030 fiber (L49),7132.58666666667,4563.96,63.98744541484713,fiber,92.5195855446045,93.96007076067728,97.42228961334344
1184,A0221L0138,US,TruLaser 3030 fiber (L49),5061.6375,2259.3500000000004,44.63674058049397,fiber,62.11776598433156,52.33762951731109,68.99166034874905
1185,A0221L0139,US,TruLaser 3030 fiber (L49),5101.483333333332,2298.5874999999996,45.05723825423325,fiber,62.82537275713925,53.39903967652262,69.82562547384381
1186,A0221L0140,US,TruLaser 3030 fiber (L49),8042.166666666666,4933.583333333333,61.3464447806354,fiber,99.24184988627748,96.58832448824867,99.87364164771292
1187,A0221L0141,US,TruLaser 3030 fiber (L49),7071.97105263158,2526.1842105263167,35.721076793524034,fiber,91.98888046499874,59.86858731362143,93.58099570381603
1188,A0221L0142,US,TruLaser 3030 fiber (L49),6541.46363636364,1955.4045454545455,29.892462209597227,fiber,86.47965630528178,43.16401314126864,87.9706848622694
1189,A0221L0143,US,TruLaser 3030 fiber (L49),5882.8045454545445,2573.084090909092,43.739071577641184,fiber,77.48294162244125,60.980540813747794,82.36037402072277
1190,A0221L0144,US,TruLaser 3030 fiber (L49),4261.917567567569,2468.4851351351354,57.91958891743628,fiber,47.33383876674249,58.428102097548646,62.92645943896892
1191,A0221L0145,US,TruLaser 3030 fiber (L49),5029.7,3731.984615384617,74.19895054147597,fiber,61.71341925701289,85.08971443012383,85.94895122567601
1192,A0221L0146,CA,TruLaser 3030 fiber (L49),2375.1545454545453,568.4045454545454,23.931265716680638,fiber,11.523881728582268,3.7907505686125944,12.661106899166029
1193,A0221L0147,CA,TruLaser 3030 fiber (L49),7466.263793103448,4127.8982758620705,55.287335007838735,fiber,95.75435936315391,89.91660348749052,98.07935304523629
1194,A0221L0148,US,TruLaser 3030 fiber (L49),3532.8958333333353,1498.78125,42.42359018510544,fiber,33.055344958301745,29.593126105635577,39.044730856709634
1195,A0221L0149,US,TruLaser 3030 fiber (L49),1978.3,705.3625,35.654981549815496,fiber,4.548900682335102,7.252969421278749,9.350518069244373
1196,A0221L0150,US,TruLaser 3030 fiber (L49),7878.264285714284,2655.1142857142863,33.70176715864718,fiber,98.73641647712914,63.45716451857468,99.01440485216072
1197,A0221L0151,US,TruLaser 3030 fiber (L49),2055.601785714286,473.7178571428572,23.045215295833597,fiber,5.635582512004049,1.9206469547637113,6.67172100075814
1198,A0221L0152,US,TruLaser 3030 fiber (L49),6262.982857142859,3457.384285714285,55.20347675502861,fiber,83.37124083901946,80.5155420773313,90.42203689663887
1199,A0221L0153,US,TruLaser 3030 fiber (L49),4161.982692307691,2246.715384615384,53.981853138597515,fiber,45.640636846095525,52.00909780136467,58.32701541571898
1200,A0221L0154,US,TruLaser 3030 fiber (L49),4087.582857142858,2228.8985714285714,54.52852331870598,fiber,44.528683345969164,51.50366439221632,57.39196360879454
1201,A0221L0155,US,TruLaser 3030 fiber (L49),7156.986363636367,1989.581818181819,27.79915619639297,fiber,92.77230224917867,44.275966641394994,93.65681071518827
1202,A0221L0156,CA,TruLaser 3030 fiber (L49),4385.571052631578,1857.4657894736843,42.35402339130055,fiber,49.48193075562295,40.40940106141016,55.698761688147584
1203,A0221L0157,US,TruLaser 3030 fiber (L49),2565.9500000000003,1499.7444444444445,58.44792160581635,fiber,15.49153399039676,29.61839777609299,30.679807935304524
1204,A0221L0158,CA,TruLaser 3030 fiber (L49),4991.260937500002,2003.7359374999992,40.144884480906754,fiber,60.980540813747794,44.831943391458175,65.78215820065707
1205,A0221L0159,US,TruLaser 3030 fiber (L49),2646.5307692307692,1112.407692307692,42.032675578187984,fiber,16.98256254738439,18.01870103613848,22.94667677533485
1206,A0221L0160,US,TruLaser 3030 fiber (L49),2354.250000000001,1093.4791666666667,46.44702842377259,fiber,11.094263330806172,17.285822592873387,19.939347990902206
1207,A0221L0161,US,TruLaser 3030 fiber (L49),8094.280555555556,6409.805555555557,79.18931783450661,fiber,99.59565327268132,99.97472832954259,100.0
1208,A0221L0163,US,TruLaser 3030 fiber (L49),2392.9399999999987,916.1499999999997,38.285539963392324,fiber,11.726055092241594,12.206216830932533,16.78038918372505
1209,A0221L0164,CA,TruLaser 3030 fiber (L49),7423.370000000002,2322.495,31.286262169338176,fiber,95.2994692949204,54.05610310841546,96.15870609047258
1210,A0221L0165,US,TruLaser 3030 fiber (L49),7138.357142857143,4433.498571428571,62.108108108108105,fiber,92.57012888551934,92.99974728329542,97.32120293151377
1211,A0221L0166,US,TruLaser 3030 fiber (L49),7279.316666666666,3372.6,46.33127193715528,fiber,93.85898407884761,78.99924184988627,96.20924943138742
1212,A0221L0167,US,TruLaser 3030 fiber (L49),6008.575925925927,3311.3611111111118,55.11058114158436,fiber,79.73212029315138,78.06419004296184,87.9706848622694
1213,A0221L0168,US,TruLaser 3030 fiber (L49),7087.517857142857,4716.321428571429,66.54405002758875,fiber,92.19105382865807,95.12256760171847,97.70027798837503
1214,A0221L0170,US,TruLaser 3030 fiber (L49),5280.775757575757,2936.590909090909,55.609081769437005,fiber,65.88324488248674,70.28051554207732,77.73565832701541
1215,A0221L0171,US,TruLaser 3030 fiber (L49),6785.349999999996,1558.5499999999988,22.969338353953734,fiber,88.80464998736417,31.26105635582512,89.41117007834218
1216,A0221L0172,CA,TruLaser 3030 fiber (L49),5722.493548387095,4342.91129032258,75.89193860334966,fiber,74.52615617892343,92.03942380591357,93.02501895375285
1217,A0221L0173,CA,TruLaser 3030 fiber (L49),2581.5638888888893,1048.563888888889,40.617390621318044,fiber,15.744250694970944,15.996967399545113,21.12711650240081
1218,A0221L0174,US,TruLaser 3030 fiber (L49),4437.736363636363,3064.4515151515134,69.05438412840832,fiber,50.18953752843063,72.90876926964873,73.89436441748799
1219,A0221L0175,US,TruLaser 3030 fiber (L49),5972.422000000001,2513.535999999999,42.0857066027819,fiber,79.20141521354562,59.51478392721759,83.39651250947688
1220,A0221L0176,US,TruLaser 3030 fiber (L49),3320.8363636363633,1593.3909090909094,47.98161470823343,fiber,29.28986606014658,32.32246651503664,38.10967904978519
1221,A0221L0177,US,TruLaser 3030 fiber (L49),7541.9220000000005,3489.984000000001,46.274464254602485,fiber,96.61359615870609,81.07151882739448,98.05408137477887
1222,A0221L0178,US,TruLaser 3030 fiber (L49),7557.9333333333325,2346.645833333333,31.048776561493884,fiber,96.68941117007834,54.814253222137985,97.24538792014152
1223,A0221L0179,US,TruLaser 3030 fiber (L49),3385.74,1836.3150000000003,54.23673997412679,fiber,30.45236290118777,39.853424311346984,43.366186504927974
1224,A0221L0181,US,TruLaser 3030 fiber (L49),2501.662903225805,686.0822580645165,27.4250482421048,fiber,14.076320444781402,6.899166034874909,16.098054081374784
1225,A0221L0182,US,TruLaser 3030 fiber (L49),4154.053225806452,912.3822580645162,21.963663161475015,fiber,45.463735152893605,12.105130149102862,46.550416982562545
1226,A0221L0183,CA,TruLaser 3030 fiber (L49),5298.583333333331,2361.8818181818174,44.575722784678014,fiber,66.23704826889058,55.370229972201166,73.00985595147839
1227,A0221L0184,US,TruLaser 3030 fiber (L49),7755.586363636363,3726.9818181818196,48.05544859453217,fiber,97.92772302249179,85.01389941875158,98.86277482941622
1228,A0221L0185,US,TruLaser 3030 fiber (L49),5803.780769230771,2585.182692307692,44.543079676841934,fiber,76.11827141774071,61.334344200151634,81.50113722517058
1229,A0221L0186,US,TruLaser 3030 fiber (L49),4848.011111111111,2198.111111111111,45.34047180859963,fiber,58.45337376800607,50.41698256254739,65.52944149608288
1230,A0221L0187,US,TruLaser 3030 fiber (L49),3341.9621212121206,1659.6439393939393,49.66076452093331,fiber,29.593126105635577,34.14202678797068,39.42380591357089
1231,A0221L0188,US,TruLaser 3030 fiber (L49),4695.865384615385,1864.5884615384618,39.707025411061295,fiber,55.066969926712154,40.63684609552691,60.14657568865302
1232,A0221L0189,US,TruLaser 3030 fiber (L49),3621.8428571428567,1036.3392857142858,28.613590555715522,fiber,35.25398028809704,15.668435683598688,37.07354056103108
1233,A0221L0190,CA,TruLaser 3030 fiber (L49),3478.45,653.3499999999998,18.782791185729273,fiber,31.86757644680314,6.039929239322717,32.52463987869598
1234,A0221L0191,US,TruLaser 3030 fiber (L49),3800.38,1533.9733333333334,40.36368292995262,fiber,38.412939095274204,30.65453626484711,43.69471822087439
1235,A0221L0192,US,TruLaser 3030 fiber (L49),3535.505263157895,1095.1921052631578,30.976961530102148,fiber,33.23224665150366,17.336365933788215,35.65832701541571
1236,A0221L0193,US,TruLaser 3030 fiber (L49),7357.669999999998,2161.092000000001,29.371961504117493,fiber,94.5918625221127,49.27975739196361,95.4510993176649
1237,A0221L0194,US,TruLaser 3030 fiber (L49),7841.112499999999,4653.75,59.3506342371698,fiber,98.5342431134698,94.74349254485722,99.54510993176649
1238,A0221L0195,US,TruLaser 3030 fiber (L49),4634.14814814815,3904.553703703704,84.25612602100347,fiber,53.92974475612838,87.13671973717463,87.2378064190043
1239,A0221L0196,US,TruLaser 3030 fiber (L49),5403.921052631578,2681.789473684211,49.62673302523997,fiber,68.00606520090977,64.3922163254991,76.8258781905484
1240,A0221L0197,US,TruLaser 3030 fiber (L49),5005.192857142858,1572.889285714286,31.425148452963853,fiber,61.20798584786454,31.61485974222896,63.81096790497852
1241,A0221L0198,CA,TruLaser 3030 fiber (L49),2515.58,947.1750000000001,37.6523505513639,fiber,14.480667172100084,13.090725296942125,18.85266616123326
1242,A0221L0199,US,TruLaser 3030 fiber (L49),2500.5818181818186,1176.4613636363638,47.04750530785562,fiber,14.051048774323988,20.16679302501896,22.896133434420022
1243,A0221L0200,US,TruLaser 3030 fiber (L49),4695.865384615385,2831.276923076923,60.29297458893872,fiber,55.066969926712154,68.05660854182462,71.94844579226687
1244,A0221L0201,CA,TruLaser 3030 fiber (L49),5566.119642857142,4025.2982142857145,72.31785287711658,fiber,71.2661106899166,88.62774829416225,89.94187515794795
1245,A0221L0202,US,TruLaser 3030 fiber (L49),6361.0375,3888.1625,61.12465930282599,fiber,84.60955269143291,86.8081880212282,92.57012888551934
1246,A0221L0204,CA,TruLaser 3030 fiber (L49),6593.792592592593,4026.355555555556,61.06281777923569,fiber,86.9598180439727,88.65301996461966,93.9853424311347
1247,A0221L0205,US,TruLaser 3030 fiber (L49),6642.999999999998,412.4499999999998,6.208791208791207,fiber,87.43997978266364,0.5812484205205948,87.43997978266364
1248,A0221L0206,US,TruLaser 3030 fiber (L49),4267.181818181818,1032.618181818182,24.199066874028,fiber,47.460197119029566,15.49153399039676,48.8248673237301
1249,A0221L0207,US,TruLaser 3030 fiber (L49),5297.413461538464,2870.5846153846155,54.188419239432875,fiber,66.16123325751832,68.81475865554714,77.38185494061157
1250,A0221L0208,US,TruLaser 3030 fiber (L49),4934.46818181818,2818.1318181818187,57.111155941093436,fiber,59.86858731362143,67.77862016679302,73.71746272428608
1251,A0221L0210,US,TruLaser 3030 fiber (L49),5251.2269230769225,1100.8961538461538,20.964551141528098,fiber,65.3778114733384,17.563810967904985,66.38867829163507
1252,A0221L0211,US,TruLaser 3030 fiber (L49),6132.9125,1852.375,30.203838714477012,fiber,81.45059388425575,40.30831437958049,83.14379580490271
1253,A0221L0212,US,TruLaser 3030 fiber (L49),7467.899999999999,1641.283333333333,21.97784294558488,fiber,95.77963103361132,33.560778367450084,96.0576194086429
1254,A0221L0213,MX,TruLaser 3030 fiber (L49),5223.467391304349,2163.656521739131,41.421844144007295,fiber,64.84710639373262,49.38084407379327,70.078342178418
1255,A0221L0214,US,TruLaser 3030 fiber (L49),4502.195652173913,2993.1586956521737,66.48219950652097,fiber,51.47839272175891,71.51882739449077,72.93404094010614
1256,A0221L0215,US,TruLaser 3030 fiber (L49),6436.775,2343.3,36.40487666572158,fiber,85.69623452110184,54.738438210765736,88.32448824867323
1257,A0221L0216,US,TruLaser 3030 fiber (L49),5837.753846153846,970.9000000000002,16.631396691035015,fiber,76.64897649734647,13.67197371746272,76.9775082132929
1258,A0221L0217,US,TruLaser 3030 fiber (L49),5195.572222222221,1387.4055555555553,26.703614081648585,fiber,64.2153146322972,25.878190548395253,65.85797321202932
1259,A0221L0218,CA,TruLaser 3030 fiber (L49),3086.5312499999995,1264.2687499999997,40.96082779009608,fiber,25.271670457417244,22.441243366186498,30.65453626484711
1260,A0221L0219,US,TruLaser 3030 fiber (L49),3162.3931818181823,1455.1886363636356,46.01542416452439,fiber,26.712155673490017,28.304270912307302,34.09148344705585
1261,A0221L0221,US,TruLaser 3030 fiber (L49),3869.000000000002,1811.464583333333,46.819968553459084,fiber,40.0303260045489,39.12054586808188,48.26889057366692
1262,A0221L0222,US,TruLaser 3030 fiber (L49),3106.7583333333328,1764.9777777777774,56.81091312577507,fiber,25.72656052565074,37.62951731109426,40.00505433409148
1263,A0221L0223,US,TruLaser 3030 fiber (L49),3947.272222222224,1784.038888888889,45.196753313469614,fiber,41.69825625473844,38.46348243618903,49.355572403335856
1264,A0221L0224,US,TruLaser 3030 fiber (L49),3879.4937500000005,1953.2062500000002,50.34693637539691,fiber,40.23249936820824,43.03765478898155,50.39171089208997
1265,A0221L0225,US,TruLaser 3030 fiber (L49),4549.116666666667,1558.55,34.26049745921369,fiber,52.28708617639626,31.286328026282533,55.622946676775335
1266,A0221L0226,US,TruLaser 3030 fiber (L49),5446.3214285714275,2216.592857142857,40.69889899473433,fiber,68.86530199646197,51.12458933535507,73.79327773565832
1267,A0221L0227,US,TruLaser 3030 fiber (L49),5292.307894736841,2515.8105263157904,47.53711568477988,fiber,66.00960323477382,59.59059893858984,73.61637604245641
1268,A0221L0228,US,TruLaser 3030 fiber (L49),4112.029166666667,2028.7916666666667,49.33796878467342,fiber,44.85721506191559,45.665908516552946,54.58680818802123
1269,A0221L0229,US,TruLaser 3030 fiber (L49),4756.634374999999,2432.040624999999,51.12944223298642,fiber,56.532726813242355,57.36669193833712,66.89411170078341
1270,A0221L0230,US,TruLaser 3030 fiber (L49),5455.938888888889,2604.4777777777776,47.73656433509254,fiber,69.11801870103614,61.91559262067223,76.80060652009098
1271,A0221L0231,US,TruLaser 3030 fiber (L49),5208.55,2109.7000000000003,40.50455501051157,fiber,64.46803133687138,48.06671721000758,69.4970937578974
1272,A0221L0232,US,TruLaser 3030 fiber (L49),4592.612499999998,602.4781249999997,13.118418438307172,fiber,53.12105130149103,4.826889057366685,53.42431134698003
1273,A0221L0233,US,TruLaser 3030 fiber (L49),4047.850000000001,2391.358333333334,59.07724676886084,fiber,43.66944655041698,56.00202173363659,59.91913065453626
1274,A0221L0234,US,TruLaser 3030 fiber (L49),5522.450000000001,804.2166666666668,14.562679004185943,fiber,70.50796057619408,9.350518069244373,70.86176396259793
1275,A0221L0235,US,TruLaser 3030 fiber (L49),5700.277999999999,2534.414,44.46123504853624,fiber,74.0459944402325,60.04548900682335,79.58049027040687
1276,A0221L0236,CA,TruLaser 3030 fiber (L49),3353.4809523809527,2268.561904761905,67.64797346325282,fiber,29.921657821582002,52.69143290371493,53.39903967652262
1277,A0221L0237,US,TruLaser 3030 fiber (L49),5608.145652173912,3745.0586956521743,66.77891281586918,fiber,72.42860753095779,85.44351781652767,88.04649987364165
1278,A0221L0238,US,TruLaser 3030 fiber (L49),6488.888888888888,2070.7666666666673,31.912500000000016,fiber,86.0753095779631,47.005307050796056,87.84432650998231
1279,A0221L0240,US,TruLaser 3030 fiber (L49),4357.126666666667,1517.4266666666665,34.826315201608395,fiber,49.02704068738943,30.17437452615617,52.463987869598185
1280,A0221L0241,US,TruLaser 3030 fiber (L49),6199.5250000000015,2338.2812499999995,37.71710332646451,fiber,82.6889057366692,54.510993176648974,85.72150619155926
1281,A0221L0242,US,TruLaser 3030 fiber (L49),5702.569565217394,2985.858695652175,52.359882005899706,fiber,74.12180945160475,71.31665403083144,82.66363406621178
1282,A0221L0243,US,TruLaser 3030 fiber (L49),5529.141666666666,3540.499999999999,64.033447023875,fiber,70.65959059893859,81.90548395248926,85.82259287338893
1283,A0221L0244,US,TruLaser 3030 fiber (L49),5059.63,3190.8300000000004,63.06449285817342,fiber,62.06722264341673,75.6633813495072,79.25195855446046
1284,A0221L0245,US,TruLaser 3030 fiber (L49),5233.768181818182,1775.5590909090909,33.92506181449312,fiber,65.04927975739196,38.033864038412936,68.13242355319687
1285,A0221L0247,US,TruLaser 3030 fiber (L49),5438.500000000001,2745.923076923077,50.49044914816726,fiber,68.73894364417488,66.16123325751832,77.98837503158958
1286,A0221L0248,CA,TruLaser 3030 fiber (L49),3047.5472222222215,1681.433333333333,55.173331558985964,fiber,24.46297700277988,34.84963356077837,37.5284306292646
1287,A0221L0249,US,TruLaser 3030 fiber (L49),7971.6,476.58571428571435,5.978545264259551,fiber,99.01440485216072,1.9459186252211396,99.01440485216072
1288,A0221L0250,US,TruLaser 3030 fiber (L49),6375.707692307693,3062.0692307692316,48.02712700369914,fiber,84.83699772554967,72.83295425827647,89.63861511245894
1289,A0221L0251,US,TruLaser 3030 fiber (L49),5965.142857142858,4731.703571428571,79.32255244755243,fiber,79.15087187263077,95.27419762446297,95.85544604498358
1290,A0221L0252,US,TruLaser 3030 fiber (L49),3422.0777777777785,1380.5111111111114,40.34131310737142,fiber,30.983067980793535,25.67601718473591,36.0626737427344
1291,A0221L0253,US,TruLaser 3030 fiber (L49),3795.5437500000007,2158.9749999999995,56.88183675922585,fiber,38.31185241344453,49.05231235784685,53.095779631033615
1292,A0221L0255,US,TruLaser 3030 fiber (L49),8043.870000000002,2306.0699999999997,28.668663218077857,fiber,99.2671215567349,53.626484710639374,99.36820823856456
1293,A0221L0256,US,TruLaser 3030 fiber (L49),3138.999999999999,1514.7499999999998,48.25581395348838,fiber,26.28253727571392,30.09855951478393,35.127621935809955
1294,A0221L0257,US,TruLaser 3030 fiber (L49),1716.3588235294123,935.4735294117651,54.503377533149866,fiber,2.249178670710137,12.7621935809957,12.888551933282784
1295,A0221L0261,CA,TruLaser 3030 fiber (L49),3445.6,1726.45,50.105932203389834,fiber,31.31159969673996,36.08794541319181,41.31918119787718
1296,A0221L0262,CA,TruLaser 3030 fiber (L49),2475.916666666667,805.4333333333333,32.53071253071253,fiber,13.520343694718221,9.375789739701787,16.376042456406367
1297,A0221L0263,MX,TruLaser 3030 fiber (L49),631.4499999999999,390.55,61.84971098265897,fiber,0.025271670457414075,0.20217336365934102,0.20217336365934102
1298,A0221L0264,CA,TruLaser 3030 fiber (L49),3765.235714285715,2638.95,70.08724553385956,fiber,37.730603992923925,63.10336113217084,63.962597927723024
1299,A0222J0002,CN,TruLaser 3030 fiber (L75),5597.274999999999,5313.852500000002,94.93641995435284,fiber,72.04953247409654,98.35734142026789,98.35734142026789
1300,A0222J0003,CN,TruLaser 3030 fiber (L75),5746.559999999997,4456.974444444443,77.55899954832883,fiber,74.98104624715694,93.12610563558252,93.8337124083902
1301,A0222J0004,CN,TruLaser 3030 fiber (L75),5025.180952380953,3449.713492063489,68.64854270429802,fiber,61.511245893353546,80.31336871367198,82.10765731614859
1302,A0222J0005,CN,TruLaser 3030 fiber (L75),6314.795945945946,3616.5581081081073,57.27117929170635,fiber,83.82613090725297,82.86580742987111,91.33181703310589
1303,A0222J0006,CN,TruLaser 3030 fiber (L75),5343.599999999997,3752.7677777777767,70.22920461445054,fiber,67.19737174627242,85.62041950972959,87.01036138488755
1304,A0222J0007,CN,TruLaser 3030 fiber (L75),5530.25930232558,3006.3267441860476,54.361406578563674,fiber,70.73540561031083,71.77154409906495,80.97043214556481
1305,A0222J0008,CN,TruLaser 3030 fiber (L75),4696.23360655737,4007.999180327872,85.34497037650527,fiber,55.092241597169576,88.29921657821582,88.40030326004549
1306,A0222J0009,CN,TruLaser 3030 fiber (L75),3180.7722222222224,1556.9277777777775,48.94810659186535,fiber,26.964872378064186,31.235784685367705,36.01213040181956
1307,A0222J0010,CN,TruLaser 3030 fiber (L75),4916.788043478261,3302.7739130434784,67.17340434116034,fiber,59.56532726813242,77.8620166793025,79.7573919636088
1308,A0222J0011,CN,TruLaser 3030 fiber (L75),4247.817857142857,2861.078571428572,67.35407843859328,fiber,47.0558503917109,68.71367197371745,70.00252716704574
1309,A0222J0012,CN,TruLaser 3030 fiber (L75),3488.8592592592613,1350.3648148148147,38.705052696838166,fiber,31.993934799090212,24.715693707354063,36.46702047005307
1310,A0222J0013,CN,TruLaser 3030 fiber (L75),6194.180357142858,4586.941964285716,74.05244438832419,fiber,82.58781905483953,94.1369724538792,95.27419762446297
1311,A0222J0014,CN,TruLaser 3030 fiber (L75),5694.071568627451,1040.8941176470587,18.2803132187881,fiber,73.94490775840282,15.744250694970944,74.42506949709376
1312,A0222J0015,CN,TruLaser 3030 fiber (L75),5724.416666666666,4336.200000000002,75.74920297555795,fiber,74.6272428607531,91.86252211271164,92.94920394238059
1313,A0222J0016,CN,TruLaser 3030 fiber (L75),3991.3081818181795,1911.9363636363644,47.90249904394531,fiber,42.60803639120546,41.77407126611069,51.25094768764215
1314,A0222J0017,CN,TruLaser 3030 fiber (L75),3673.783870967743,1154.5774193548384,31.427472597910374,fiber,36.0626737427344,19.484457922668682,38.61511245893353
1315,A0222J0018,CN,TruLaser 3030 fiber (L75),5485.469736842106,4220.936842105265,76.94759144793292,fiber,69.67399545109932,90.85165529441497,91.43290371493556
1316,A0222J0019,CN,TruLaser 3030 fiber (L75),3879.1778846153843,2083.658653846154,53.7139238215869,fiber,40.207227697750824,47.3591104371999,52.96942127874652
1317,A0222J0020,CN,TruLaser 3030 fiber (L75),6908.899056603773,5492.699056603775,79.50179922448942,fiber,90.3209502148092,98.91331817033105,99.19130654536265
1318,A0222J0021,CN,TruLaser 3030 fiber (L75),5467.015625000002,2991.707291666667,54.72285972598928,fiber,69.32019206469548,71.44301238311853,80.13646702047005
1319,A0222J0022,CN,TruLaser 3030 fiber (L75),4375.78846153846,2398.962500000001,54.82354828360607,fiber,49.33030073287844,56.38109679049785,62.74955774576699
1320,A0222J0023,CN,TruLaser 3030 fiber (L75),2502.227083333333,1100.4749999999997,43.97982130918373,fiber,14.101592115238816,17.48799595653273,21.253474854687894
1321,A0222J0024,CN,TruLaser 3030 fiber (L75),6823.6749999999965,3071.8897727272706,45.01811373969704,fiber,89.36062673742734,72.98458428102097,92.69648723780642
1322,A0222J0025,CN,TruLaser 3030 fiber (L75),3182.3340425531937,948.2234042553185,29.79647615793837,fiber,27.01541571897903,13.11599696739954,28.83497599191307
1323,A0222J0026,CN,TruLaser 3030 fiber (L75),6344.593877551018,2810.276530612247,44.29403339047132,fiber,84.33156431640131,67.52590346221885,88.45084660096032
1324,A0222J0027,CN,TruLaser 3030 fiber (L75),3528.695744680852,2590.956382978723,73.42532681896208,fiber,32.97952994692949,61.48597422289613,61.789234268385144
1325,A0222J0028,CN,TruLaser 3030 fiber (L75),6737.051162790696,3020.841860465117,44.83922991633909,fiber,88.37503158958808,71.97371746272428,91.7867071013394
1326,A0222J0029,CN,TruLaser 3030 fiber (L75),2656.7437499999996,1851.188749999999,69.6788596943156,fiber,17.23527925195856,40.207227697750824,40.53575941369725
